,cod_mod_anexo,ece_imputado,ind_leng_prim_imp,ind_mate_prim_imp
2575,02882090,1,0.5833333,0.5
2576,02883570,1,0.8333334,0.6666667
2577,02884560,1,0.7307693,0.7692308
2578,02884640,1,0.8333334,0.8333334
2579,02884720,1,0.5555556,0.16666667
2580,02884800,1,1.0,0.6
2581,02884980,1,1.0,0.6
2582,02885220,1,1.0,0.6
2583,02885300,1,0.8333334,0.6666667
2584,02887040,1,0.33333334,0.0
2585,02887530,1,1.0,0.0
2586,02888600,1,0.61538464,0.53846157
2587,02890170,1,0.6666667,0.6666667
2588,02890900,1,0.75,0.375
2589,02891080,1,1.0,0.0
2590,02891240,1,0.45454547,0.3181818
2591,02891650,1,0.40909094,0.22727273
2592,02892150,1,0.6666667,0.6666667
2593,02892980,1,0.75,0.5
2594,02893550,1,0.44444445,0.44444445
2595,02893970,1,0.6363636,0.8181819
2596,02894050,1,0.44444445,0.44444445
2597,02894540,1,0.8,0.6
2598,02894700,1,0.71428573,0.71428573
2599,02895870,1,0.6,0.43333334
2600,02895950,1,0.27586207,0.03448276
2601,02896030,1,0.7777778,0.6666667
2602,02896370,1,0.8,1.0
2603,02896520,1,0.75,0.6666667
2604,02896780,1,0.8,1.0
2605,02897020,1,0.6,0.8
2606,02897100,1,0.45454547,0.36363637
2607,02897360,1,0.4,0.0
2608,02897930,1,0.6363636,0.45454547
2609,02898190,1,0.3888889,0.11111111
2610,02898430,1,1.0,0.6666667
2611,02898500,1,0.375,0.5
2612,02898680,1,0.4117647,0.11764706
2613,02898760,1,1.0,0.8
2614,02898840,1,0.5,0.5
2615,02899910,1,0.39344263,0.21311475
2616,02900070,1,0.8333333,0.8333333
2617,02900310,1,0.6363636,0.45454547
2618,02900640,1,0.5,0.375
2619,02900980,1,0.47368422,0.42105263
2620,02901140,1,0.22222222,0.22222222
2621,02901220,1,0.46666667,0.46666667
2622,02901300,1,0.6666667,0.5
2623,02901630,1,0.4117647,0.47058824
2624,02901710,1,0.67741936,0.48387095
2625,02901890,1,0.44444445,0.5555556
2626,02910960,1,0.5,0.0
2627,02911040,1,0.6,0.4
2628,02911870,1,0.6,0.6
2629,02912370,1,0.25,0.0
2630,02912450,1,0.0,0.0
2631,02912520,1,0.0,0.0
2632,02912600,1,0.0,0.0
2633,02912860,1,0.25,0.0
2634,02912940,1,0.5,0.33333334
2635,02913020,1,0.0,0.0
2636,02913280,1,0.2777778,0.22222222
2637,02913360,1,0.625,0.625
2638,02913440,1,0.2777778,0.22222222
2639,02913510,1,0.2777778,0.22222222
2640,02913690,1,0.2777778,0.22222222
2641,02913770,1,0.2777778,0.22222222
2642,02913850,1,0.2777778,0.22222222
2643,02914010,1,0.33333334,0.0
2644,02914190,1,0.2777778,0.22222222
2645,02914270,1,0.6,0.6
2646,02914500,1,0.6,0.6
2647,02914680,1,0.6,0.6
2648,02914840,1,0.6,0.6
2649,02914920,1,0.5,0.33333334
2650,02915180,1,0.14285715,0.0
2651,02915420,1,0.625,0.625
2652,02915590,1,0.14285715,0.0
2653,02915910,1,0.625,0.625
2654,02916090,1,0.14285715,0.0
2655,02916170,1,0.5,0.33333334
2656,02916250,1,0.14285715,0.0
2657,02916330,1,0.14285715,0.0
2658,02916410,1,0.14285715,0.0
2659,02916580,1,0.14285715,0.0
2660,02916740,1,0.25,0.0
2661,02918230,1,1.0,1.0
2662,02919550,1,0.42857146,0.42857143
2663,02927140,1,0.5555556,0.5
2664,02927480,1,0.4,0.4
2665,02927550,1,1.0,0.8
2666,02927710,1,0.71428573,0.71428573
2667,02927970,1,1.0,1.0
2668,02928050,1,1.0,1.0
2669,02928130,1,1.0,1.0
2670,02928210,1,0.9090909,0.9090909
2671,02928470,1,0.8947368,0.8947369
2672,02928540,1,0.625,0.375
2673,02928620,1,0.9090909,0.9090909
2674,02928700,1,0.5,0.39285716
2675,02928880,1,1.0,1.0
2676,02928960,1,0.26666668,0.13333334
2677,02929120,1,1.0,1.0
2678,02929950,1,0.875,0.75
2679,02930010,1,1.0,0.8571429
2680,02931000,1,0.71428573,0.5714286
2681,02931260,1,0.8333333,0.5
2682,02931340,1,1.0,0.0
2683,02931420,1,1.0,1.0
2684,02931670,1,0.71428573,0.5714286
2685,02931750,1,1.0,0.875
2686,02931830,1,1.0,0.875
2687,02932330,1,0.625,0.25
2688,02932410,1,0.5,0.2
2689,02932660,1,0.40909094,0.22727273
2690,02933570,1,0.22222222,0.11111111
2691,02934150,1,0.5,0.6
2692,02934310,1,0.5,0.6
2693,02934800,1,0.6,0.6
2694,02935060,1,0.0,0.0
2695,02935140,1,0.0,0.0
2696,02935220,1,0.6,0.6
2697,02935300,1,0.6,0.6
2698,02935480,1,0.8333334,1.0
2699,02935550,1,0.0,0.0
2700,02935710,1,0.9230769,0.9230769
2701,02935970,1,0.5555556,0.8888889
2702,02936210,1,0.47368422,0.23684211
2703,02936390,1,0.6666667,1.0
2704,02936540,1,0.85714287,0.85714287
2705,02936700,1,0.8333334,0.6666667
2706,02936880,1,0.47368422,0.23684211
2707,02937040,1,1.0,0.8
2708,02937610,1,0.6666667,0.11111111
2709,02937950,1,0.2,0.4
2710,02938450,1,0.5555556,0.33333334
2711,02938780,1,0.47368422,0.23684211
2712,02938940,1,0.6666667,1.0
2713,02939360,1,0.8333334,1.0
2714,02939440,1,0.61538464,0.61538464
2715,02940410,1,1.0,1.0
2716,02940660,1,1.0,0.71428573
2717,02940820,1,0.625,0.75
2718,02940900,1,0.5,0.6
2719,02941080,1,1.0,0.0
2720,02941240,1,0.5,0.6
2721,02941320,1,0.6,0.8
2722,02941400,1,1.0,0.0
2723,02941730,1,0.625,0.5
2724,02941810,1,1.0,0.85714287
2725,02941990,1,0.85714287,1.0
2726,02942070,1,0.625,0.5
2727,02942230,1,1.0,1.0
2728,02942720,1,1.0,0.8888889
2729,02942800,1,0.375,0.25
2730,02942980,1,0.9375,0.875
2731,02943060,1,0.8333333,0.6666667
2732,02943140,1,0.5294118,0.4117647
2733,02943220,1,0.8333333,0.6666667
2734,02943300,1,1.0,0.6666667
2735,02943630,1,0.9375,0.875
2736,02943890,1,0.8333333,0.6666667
2737,02943970,1,0.6666666,0.625
2738,02944130,1,0.5272727,0.2909091
2739,02944470,1,0.61538464,0.6923077
2740,02944540,1,0.2,0.2
2741,02944620,1,0.2,0.2
2742,02944700,1,0.2,0.0
2743,02944880,1,0.8333334,0.6666667
2744,02945040,1,1.0,1.0
2745,02945120,1,0.8,0.4
2746,02945200,1,0.0,0.0
2747,02945530,1,0.6666666,0.8333333
2748,02945610,1,0.8333334,0.6666667
2749,02945790,1,0.8,0.4
2750,02945870,1,0.0,0.0
2751,02945950,1,0.2,0.2
2752,02946030,1,0.75,0.75
2753,02946110,1,1.0,1.0
2754,02946290,1,0.2,0.2
2755,02946450,1,0.6666667,0.33333334
2756,02946780,1,1.0,1.0
2757,02946940,1,0.97435904,0.71794873
2758,02947020,1,1.0,1.0
2759,02947100,1,0.8,0.8
2760,02947280,1,1.0,1.0
2761,02947360,1,0.28,0.08
2762,02947440,1,0.7,0.6
2763,02947690,1,0.375,0.125
2764,02947770,1,0.6875,0.5
2765,02947930,1,0.8333334,0.5
2766,02948010,1,0.28,0.08
2767,02948190,1,0.2,0.0
2768,02948350,1,1.0,1.0
2769,02948680,1,1.0,0.5
2770,02948760,1,0.375,0.125
2771,02948920,1,1.0,0.9166666
2772,02949670,1,0.125,0.0
2773,02949830,1,0.25,0.0
2774,02949910,1,1.0,1.0
2775,02950710,1,0.5,0.6666667
2776,02950890,1,0.5,0.1
2777,02951700,1,0.8333334,0.6666667
2778,02952120,1,0.375,0.125
2779,02952460,1,0.375,0.125
2780,02952530,1,0.5714286,0.0
2781,02952610,1,0.8333334,0.8333334
2782,02952950,1,0.8181818,0.6363636
2783,02953030,1,0.6,0.6
2784,02953520,1,0.0,0.0
2785,02955350,1,0.8,0.6
2786,02955680,1,1.0,0.8
2787,02955920,1,0.8333333,0.6666667
2788,02956000,1,0.9375,0.875
2789,02956260,1,0.75,0.5625
2790,02956340,1,0.75,0.5625
2791,02956420,1,0.8333334,0.6111111
2792,02956910,1,0.625,1.0
2793,02957090,1,0.48275864,0.44827586
2794,02957170,1,0.7241379,0.93103445
2795,02957250,1,0.375,0.375
2796,02958160,1,0.68292683,0.48780486
2797,02958320,1,0.88888896,1.0
2798,02958650,1,0.44444445,0.33333334
2799,02958990,1,0.29411766,0.5882353
2800,02959070,1,0.923077,0.923077
2801,02959150,1,0.9,0.8
2802,02959310,1,0.8,0.6
2803,02959490,1,0.90909094,0.8636364
2804,02959560,1,0.8,0.6
2805,02959720,1,0.8333334,0.8333333
2806,02959800,1,1.0,1.0
2807,02960040,1,0.8333334,0.8
2808,02960200,1,0.6666667,0.73333335
2809,02960530,1,0.9333334,0.6666667
2810,02960870,1,0.2,0.6
2811,02961030,1,0.923077,0.923077
2812,02961290,1,0.29411766,0.5882353
2813,02961370,1,0.75,0.75
2814,02961450,1,0.44444445,0.33333334
2815,02961520,1,0.44444445,0.33333334
2816,02961600,1,0.8333334,0.8333333
2817,02961780,1,0.75,0.75
2818,02961860,1,0.5555556,0.5555556
2819,02962770,1,1.0,1.0
2820,02962850,1,0.7878788,0.6969697
2821,02963010,1,0.7878788,0.6969697
2822,02963190,1,0.8333334,0.6666667
2823,02963350,1,0.8181818,0.6363636
2824,02963430,1,0.85294116,0.7058824
2825,02963500,1,0.7777778,0.7777778
2826,02963760,1,0.8181818,0.6363636
2827,02963920,1,0.14285715,0.14285715
2828,02964180,1,1.0,1.0
2829,02964260,1,1.0,1.0
2830,02964340,1,0.85294116,0.7058824
2831,02964670,1,0.42105263,0.12765957
2832,02965740,1,0.8,0.4
2833,02965820,1,0.8666667,0.53333336
2834,02965900,1,0.9047619,0.8571429
2835,02966080,1,0.5555556,0.16666667
2836,02966160,1,0.67857146,0.5714286
2837,02966320,1,0.0,0.041666668
2838,02966400,1,0.61538464,0.7692308
2839,02966990,1,0.42105263,0.12765957
2840,02967310,1,0.6666667,0.33333334
2841,02967490,1,0.0,0.0
2842,02967560,1,0.30769232,0.0
2843,02967800,1,0.9047619,0.8571429
2844,02968220,1,0.4,0.2
2845,02968300,1,0.4,0.24444444
2846,02969050,1,0.0,0.041666668
2847,02969470,1,0.25,0.0
2848,02970280,1,1.0,1.0
2849,02970770,1,1.0,0.875
2850,02970930,1,1.0,0.875
2851,02971010,1,0.8666667,0.53333336
2852,02972260,1,0.64285713,0.42857143
2853,02972420,1,0.7,0.6
2854,02972670,1,0.6666667,0.5
2855,02972750,1,0.6666667,0.5
2856,02974400,1,1.0,1.0
2857,02974990,1,0.8214286,0.75
2858,02975230,1,0.27906978,0.27906978
2859,02975490,1,0.8,0.8
2860,02975980,1,0.6666666,0.625
2861,02976220,1,0.6923077,0.6923077
2862,02976480,1,0.8,0.8
2863,02976550,1,0.62222224,0.4888889
2864,02976710,1,0.2264151,0.0754717
2865,02976890,1,0.45454547,0.36363637
2866,02977470,1,0.6666667,0.6666667
2867,02978200,1,0.4761905,0.45238096
2868,02978530,1,0.09090909,0.18181819
2869,02978870,1,0.06666667,0.022222223
2870,02979110,1,0.6666667,0.7777778
2871,02982320,1,0.3469388,0.3265306
2872,02986200,1,0.5,0.4761905
2873,02987780,1,0.6818182,0.7727273
2874,02988100,1,0.16666667,0.25
2875,02989190,1,0.6666667,0.75
2876,02989920,1,0.16666667,0.25
2877,02990570,1,0.29411766,0.4117647
2878,02991230,1,0.47619048,0.4761905
2879,02991490,1,0.2,1.0
2880,02991560,1,0.6,1.0
2881,02991640,1,0.8888889,0.9444444
2882,02991980,1,0.7222222,0.6111111
2883,02992220,1,1.0,1.0
2884,02992550,1,0.16666667,0.25
2885,02992710,1,0.375,0.5
2886,02992890,1,0.5555556,0.2962963
2887,02994120,1,0.85714287,0.71428573
2888,02995370,1,0.6818182,0.7727273
2889,02995450,1,0.10526316,0.10526316
2890,02995520,1,0.9230769,0.84615386
2891,02998590,1,0.16666667,0.33333334
2892,02999090,1,0.4,0.3
2893,02999900,1,0.050847456,0.033898305
2894,03001110,1,0.8,0.8
2895,03002100,1,0.8,0.8
2896,03002770,1,0.625,0.5
2897,03002850,1,1.0,1.0
2898,03003350,1,0.7916667,0.8333333
2899,03004750,1,0.84615386,1.0
2900,03004830,1,0.9166667,1.0
2901,03004910,1,1.0,1.0
2902,03005090,1,1.0,1.0
2903,03005900,1,1.0,1.0
2904,03006240,1,1.0,1.0
2905,03006320,1,0.9,0.9
2906,03006400,1,1.0,1.0
2907,03007070,1,0.875,0.875
2908,03007310,1,0.969697,0.96875
2909,03007490,1,0.8,0.8
2910,03007560,1,0.8,0.8
2911,03007640,1,0.969697,0.96875
2912,03007720,1,0.969697,0.96875
2913,03008630,1,0.8181818,0.8181818
2914,03008890,1,1.0,1.0
2915,03009050,1,0.53846157,0.61538464
2916,03009470,1,1.0,1.0
2917,03010930,1,0.94736844,0.78947365
2918,03011350,1,1.0,1.0
2919,03011430,1,1.0,1.0
2920,03011680,1,1.0,1.0
2921,03011760,1,1.0,1.0
2922,03011840,1,1.0,1.0
2923,03011920,1,1.0,1.0
2924,03012180,1,1.0,0.5555556
2925,03012340,1,0.9444444,0.9444444
2926,03012830,1,0.8181818,0.8181818
2927,03013090,1,0.8333334,1.0
2928,03013820,1,0.85714287,0.85714287
2929,03015800,1,0.36363637,0.18181819
2930,03016060,1,0.6666667,0.7777778
2931,03016140,1,0.35897437,0.17948718
2932,03016300,1,0.5,0.6666667
2933,03016480,1,0.6666667,0.7777778
2934,03018380,1,1.0,0.9
2935,03019110,1,0.8,0.8
2936,03019290,1,0.5,0.5
2937,03019600,1,0.875,0.875
2938,03019780,1,1.0,1.0
2939,03020000,1,1.0,0.6666667
2940,03020180,1,1.0,0.33333334
2941,03021410,1,0.5,0.33333334
2942,03021820,1,0.6,1.0
2943,03024220,1,0.6666667,0.6666667
2944,03024300,1,0.27906978,0.27906978
2945,03026200,1,0.6,0.6
2946,03026380,1,0.5882353,0.5882353
2947,03026610,1,0.45454547,0.36363637
2948,03029840,1,0.05,0.0
2949,03029920,1,0.75,0.0
2950,03031720,1,0.61904764,0.61904764
2951,03032140,1,0.23076923,0.30769232
2952,03032300,1,0.33333334,0.2
2953,03032480,1,0.26666668,0.22222222
2954,03032550,1,0.16666667,0.0
2955,03033050,1,0.8947368,0.84210527
2956,03034040,1,1.0,0.625
2957,03034380,1,0.33333334,0.5
2958,03035600,1,0.375,0.0
2959,03035860,1,0.375,0.0
2960,03036360,1,0.38636363,0.20454545
2961,03038420,1,0.65,0.55
2962,03039250,1,1.0,0.6666667
2963,03040220,1,0.14285715,0.14285715
2964,03040550,1,0.4117647,0.47058824
2965,03040890,1,0.6666667,1.0
2966,03041470,1,1.0,1.0
2967,03041540,1,0.36363637,0.5
2968,03041880,1,0.75,1.0
2969,03042040,1,0.0,0.2
2970,03042120,1,0.5,0.5
2971,03042380,1,0.2,0.0
2972,03042870,1,1.0,0.8888889
2973,03043030,1,0.6666667,0.47619048
2974,03043110,1,1.0,0.8888889
2975,03043450,1,0.8,0.2
2976,03044690,1,1.0,1.0
2977,03044770,1,1.0,1.0
2978,03045350,1,1.0,1.0
2979,03045500,1,0.8571429,0.9142857
2980,03045680,1,1.0,0.0
2981,03046180,1,1.0,1.0
2982,03046260,1,1.0,0.6666667
2983,03046590,1,1.0,1.0
2984,03046670,1,0.8666667,0.6888889
2985,03046830,1,0.9166667,1.0
2986,03047090,1,1.0,1.0
2987,03047580,1,0.75,0.625
2988,03047660,1,0.2857143,0.21428572
2989,03048080,1,1.0,1.0
2990,03048320,1,1.0,1.0
2991,03048650,1,1.0,1.0
2992,03049490,1,1.0,0.85714287
2993,03049560,1,1.0,0.75
2994,03049800,1,0.8636364,0.8636364
2995,03050370,1,0.875,0.875
2996,03050520,1,1.0,1.0
2997,03050600,1,0.875,0.875
2998,03050780,1,0.875,0.875
2999,03051020,1,1.0,1.0
3000,03051360,1,1.0,1.0
3001,03051510,1,1.0,1.0
3002,03051690,1,1.0,1.0
3003,03051770,1,1.0,1.0
3004,03051850,1,1.0,1.0
3005,03052010,1,0.6666667,0.6666667
3006,03052190,1,0.90909094,0.9545455
3007,03052500,1,1.0,1.0
3008,03054250,1,0.9655172,1.0
3009,03054580,1,1.0,1.0
3010,03055240,1,0.88235295,0.88235295
3011,03055320,1,0.88235295,0.88235295
3012,03055400,1,0.23529412,0.29411766
3013,03055650,1,0.73333335,0.7
3014,03058470,1,0.6,0.8
3015,03058620,1,0.64285713,0.5
3016,03058960,1,0.8181819,0.45454547
3017,03059200,1,0.0,0.0
3018,03059380,1,0.9166667,0.75
3019,03059460,1,0.9166666,0.9166667
3020,03059530,1,0.4,0.4
3021,03059790,1,0.75,0.75
3022,03059870,1,0.5555556,0.44444445
3023,03059950,1,0.8,0.2
3024,03060190,1,0.9166667,0.75
3025,03060270,1,0.75,0.75
3026,03060350,1,0.75,0.75
3027,03060500,1,0.0,0.0
3028,03060680,1,0.5555556,0.44444445
3029,03060760,1,0.33333334,0.33333334
3030,03061000,1,0.6666667,0.6666667
3031,03061180,1,0.33333334,0.33333334
3032,03061260,1,0.6,0.8
3033,03061420,1,0.8181819,0.45454547
3034,03061590,1,0.5625,0.125
3035,03061750,1,0.6,0.4
3036,03061830,1,0.25925925,0.074074075
3037,03061910,1,0.0,0.0
3038,03062090,1,0.25925925,0.074074075
3039,03062250,1,0.0,0.0
3040,03062330,1,0.9166667,0.75
3041,03063080,1,0.8333334,0.8333334
3042,03063320,1,0.8,0.2
3043,03063570,1,0.75,0.75
3044,03063730,1,0.75,0.75
3045,03063810,1,0.4,0.4
3046,03063990,1,0.5555556,0.44444445
3047,03064070,1,0.6,0.4
3048,03064310,1,0.64285713,0.5
3049,03064640,1,0.26666668,0.044444446
3050,03064720,1,0.26666668,0.044444446
3051,03064800,1,0.33333334,0.0
3052,03064980,1,0.0,0.0
3053,03065060,1,0.26666668,0.044444446
3054,03065140,1,1.0,0.6666667
3055,03065220,1,0.4,0.6
3056,03065480,1,0.6,0.2
3057,03065550,1,0.0,0.0
3058,03065970,1,0.4,0.4
3059,03066390,1,0.09677419,0.09677419
3060,03066470,1,0.0,0.25
3061,03066540,1,0.0,0.25
3062,03066880,1,0.0,0.25
3063,03066960,1,0.09677419,0.09677419
3064,03068110,1,0.33333334,0.0
3065,03068450,1,0.3888889,0.11111111
3066,03068520,1,0.0,0.0
3067,03078760,1,0.11764706,0.05882353
3068,03111340,1,0.44444445,0.31111112
3069,03111420,1,0.15625,0.03125
3070,03111670,1,0.5,0.25
3071,03112090,1,0.20833333,0.16666667
3072,03112740,1,0.5,0.5
3073,03113320,1,0.5,0.5
3074,03113400,1,0.21818182,0.16363636
3075,03114070,1,0.29032257,0.22580644
3076,03114800,1,0.6666667,0.16666667
3077,03114980,1,0.12871288,0.01980198
3078,03115480,1,0.25,0.25
3079,03116880,1,0.6666667,0.16666667
3080,03116960,1,0.11764706,0.05882353
3081,03117120,1,0.6,0.6
3082,03117200,1,0.29411766,0.4117647
3083,03117380,1,0.71428573,0.42857146
3084,03117610,1,0.074074075,0.074074075
3085,03117790,1,0.16666667,0.0
3086,03118370,1,0.71428573,0.42857146
3087,03118450,1,0.074074075,0.074074075
3088,03118520,1,0.074074075,0.074074075
3089,03118780,1,0.24324325,0.08108108
3090,03119020,1,0.6666667,0.16666667
3091,03119100,1,0.0,0.0
3092,03119770,1,0.2,0.0
3093,03119930,1,0.09090909,0.0
3094,03120090,1,0.2,0.0
3095,03120410,1,0.375,0.375
3096,03120820,1,0.3939394,0.27272728
3097,03120900,1,0.3939394,0.27272728
3098,03121080,1,0.625,0.5625
3099,03121160,1,0.375,0.375
3100,03121810,1,0.375,0.375
3101,03121990,1,0.3939394,0.27272728
3102,03122070,1,0.625,0.5625
3103,03122150,1,0.31578946,0.10526316
3104,03122230,1,0.6666667,0.16666667
3105,03122490,1,0.6666667,0.16666667
3106,03122560,1,0.6666667,0.16666667
3107,03122640,1,0.35714287,0.21428572
3108,03122720,1,0.35714287,0.21428572
3109,03122980,1,0.6666667,0.6666667
3110,03123140,1,0.1875,0.0625
3111,03123220,1,0.31578946,0.10526316
3112,03123630,1,0.1875,0.0625
3113,03123890,1,0.0,0.33333334
3114,03124210,1,0.05,0.025
3115,03124700,1,0.625,0.5625
3116,03124880,1,0.3939394,0.27272728
3117,03124960,1,0.0,0.33333334
3118,03125040,1,0.11538462,0.03846154
3119,03125200,1,0.625,0.5625
3120,03125460,1,0.625,0.5625
3121,03125950,1,0.3939394,0.27272728
3122,03126030,1,0.5555556,0.44444445
3123,03126940,1,0.071428575,0.0
3124,03127280,1,0.7,0.2
3125,03127440,1,0.21428572,0.21428573
3126,03128010,1,0.33333334,0.0
3127,03128350,1,0.0,0.0
3128,03128500,1,0.7,0.2
3129,03128680,1,0.15384616,0.0
3130,03128760,1,0.0,0.0
3131,03128840,1,0.071428575,0.0
3132,03129180,1,0.071428575,0.0
3133,03129260,1,0.2857143,0.2857143
3134,03129590,1,0.16666667,0.0
3135,03129830,1,0.21428572,0.21428573
3136,03129910,1,0.21428572,0.21428573
3137,03130310,1,0.3888889,0.33333334
3138,03130720,1,0.27272728,0.36363637
3139,03131480,1,0.15625,0.0
3140,03131630,1,0.14285715,0.14285715
3141,03131710,1,0.09090909,0.0
3142,03132390,1,0.27272728,0.36363637
3143,03132540,1,0.14285715,0.14285715
3144,03132880,1,0.25,0.5
3145,03132960,1,0.15625,0.0
3146,03133120,1,0.27272728,0.36363637
3147,03133200,1,0.27272728,0.36363637
3148,03133380,1,0.27272728,0.36363637
3149,03133460,1,0.15625,0.0
3150,03133610,1,0.5,0.3
3151,03133790,1,0.5,0.3
3152,03134110,1,0.14285715,0.14285715
3153,03134290,1,0.14285715,0.14285715
3154,03134370,1,0.14285715,0.14285715
3155,03134450,1,0.14285715,0.14285715
3156,03134600,1,0.15625,0.0
3157,03134780,1,0.05,0.075
3158,03134940,1,0.14285715,0.14285715
3159,03135020,1,0.14285715,0.14285715
3160,03135100,1,0.25,0.5
3161,03136190,1,0.375,0.375
3162,03136350,1,0.23529412,0.1764706
3163,03136680,1,0.32258064,0.32258064
3164,03136840,1,0.25,0.25
3165,03137590,1,0.23529412,0.1764706
3166,03137670,1,0.23529412,0.1764706
3167,03137750,1,0.23529412,0.1764706
3168,03137910,1,0.23529412,0.1764706
3169,03138090,1,0.3243243,0.13513514
3170,03138250,1,0.16216215,0.10810811
3171,03138330,1,0.5,0.25
3172,03138580,1,0.37254903,0.27450982
3173,03138900,1,0.5263158,0.05263158
3174,03139570,1,0.2,0.0
3175,03139650,1,0.11764706,0.11764706
3176,03139730,1,1.0,0.5
3177,03139810,1,1.0,1.0
3178,03139990,1,0.37254903,0.27450982
3179,03140050,1,0.37254903,0.27450982
3180,03140390,1,0.2,0.6
3181,03140470,1,0.2,0.6
3182,03140540,1,0.2,0.6
3183,03140960,1,0.2,0.0
3184,03141040,1,0.5,0.25
3185,03141200,1,0.3888889,0.22222222
3186,03141380,1,0.37254903,0.27450982
3187,03141460,1,0.5,0.25
3188,03141610,1,0.5263158,0.05263158
3189,03141790,1,0.3888889,0.22222222
3190,03141950,1,0.11764706,0.11764706
3191,03142110,1,1.0,0.5
3192,03142290,1,1.0,1.0
3193,03142450,1,1.0,0.9166666
3194,03142520,1,0.53333336,0.46666667
3195,03142600,1,0.53333336,0.46666667
3196,03142780,1,0.53333336,0.46666667
3197,03142860,1,0.53333336,0.46666667
3198,03142940,1,0.53333336,0.46666667
3199,03143020,1,0.3888889,0.22222222
3200,03143100,1,0.3888889,0.22222222
3201,03143360,1,0.3888889,0.22222222
3202,03143440,1,0.3888889,0.22222222
3203,03143510,1,0.2,0.6
3204,03207960,1,0.05882353,0.05882353
3205,03210000,1,0.0,0.0
3206,03210340,1,0.0,0.0
3207,03210910,1,0.8,0.6
3208,03211580,1,0.0,0.0
3209,03211740,1,0.0,0.0
3210,03211900,1,0.0,0.0
3211,03212080,1,0.0,0.0
3212,03212160,1,0.16666667,0.23529412
3213,03212320,1,0.2857143,0.2857143
3214,03212570,1,0.20833334,0.083333336
3215,03212650,1,0.20833334,0.083333336
3216,03212810,1,0.121212125,0.030303031
3217,03212990,1,0.41666666,0.16666667
3218,03213070,1,0.121212125,0.030303031
3219,03213150,1,0.41666666,0.16666667
3220,03213230,1,0.8,0.6
3221,03213310,1,0.8,0.6
3222,03213560,1,0.71428573,0.64285713
3223,03215390,1,0.125,0.125
3224,03215470,1,0.2,0.06666667
3225,03215540,1,0.0,0.0
3226,03215620,1,0.33333334,0.0
3227,03216380,1,0.125,0.0
3228,03216460,1,0.0,0.0
3229,03216610,1,0.0,0.0
3230,03216870,1,0.125,0.125
3231,03216950,1,0.41666666,0.16666667
3232,03217370,1,0.5714286,0.42857143
3233,03217450,1,0.4,0.6
3234,03217520,1,0.5714286,0.42857143
3235,03217600,1,0.5714286,0.42857143
3236,03217780,1,0.0,0.0
3237,03217940,1,0.2857143,0.0
3238,03218020,1,0.16666667,0.16666667
3239,03218100,1,0.2,0.06666667
3240,03218280,1,0.2,0.06666667
3241,03218440,1,0.0,0.0
3242,03218510,1,0.0,0.0
3243,03218690,1,0.3043478,0.08695652
3244,03218850,1,0.41666666,0.16666667
3245,03219190,1,0.41666666,0.16666667
3246,03219680,1,0.125,0.125
3247,03219760,1,0.33333334,0.0
3248,03221230,1,0.2,0.2
3249,03221310,1,0.2,0.2
3250,03221490,1,0.0,0.0
3251,03221980,1,0.33333334,0.33333334
3252,03222630,1,0.09677419,0.09677419
3253,03222890,1,0.22222222,0.074074075
3254,03223130,1,0.0,0.0
3255,03223210,1,0.0,0.0
3256,03264620,1,0.33333334,0.6666667
3257,03265200,1,0.23809524,0.04761905
3258,03265610,1,0.4137931,0.37931037
3259,03267510,1,0.33333334,0.8333334
3260,03267850,1,0.35714287,0.45238096
3261,03268350,1,0.30645162,0.19354838
3262,03268760,1,0.6666667,0.5555556
3263,03268840,1,0.8,0.8
3264,03269180,1,0.6666667,0.5555556
3265,03269260,1,0.8,0.2
3266,03269340,1,0.6666667,0.5555556
3267,03269420,1,0.5,0.16666667
3268,03269670,1,0.6,1.0
3269,03269910,1,0.5,0.5
3270,03270070,1,0.5,0.16666667
3271,03270230,1,0.6,1.0
3272,03270310,1,0.16666667,0.33333334
3273,03270640,1,0.5,0.5
3274,03270800,1,0.16666667,0.33333334
3275,03271140,1,0.54545456,0.36363637
3276,03271710,1,0.42857143,0.14285715
3277,03272050,1,0.38709676,0.29032257
3278,03272130,1,0.38709676,0.29032257
3279,03272470,1,0.38709676,0.29032257
3280,03272540,1,0.5,0.2857143
3281,03272960,1,0.53846157,0.84615386
3282,03283770,1,0.56,0.44
3283,03358440,1,0.4,0.4
3284,03358510,1,0.75,0.75
3285,03398950,1,1.0,1.0
3286,03399780,1,0.1875,0.0625
3287,03400000,1,0.75,0.5
3288,03400340,1,1.0,0.96428573
3289,03400590,1,1.0,1.0
3290,03401250,1,0.95454544,1.0
3291,03401410,1,0.7777778,0.8888889
3292,03406530,1,1.0,0.75
3293,03406950,1,0.875,0.75
3294,03407030,1,0.4,0.4
3295,03407110,1,1.0,0.75
3296,03407370,1,0.516129,0.22580644
3297,03407780,1,0.5555556,0.6666667
3298,03408360,1,0.875,0.75
3299,03408440,1,0.0,0.0
3300,03408690,1,0.0,0.0
3301,03408850,1,0.75,0.6666666
3302,03409190,1,1.0,0.75
3303,03409350,1,1.0,0.8333334
3304,03409840,1,0.7058824,0.64705884
3305,03410810,1,0.85714287,0.8571429
3306,03411230,1,0.71428573,0.85714287
3307,03411310,1,0.6,0.5
3308,03412060,1,0.7777778,0.11111111
3309,03412140,1,0.4,0.8
